2.4114885	0.3621518910
2.4232578	0.3730226457
2.4434252	0.3923044205
2.4475427	0.3963404000
2.4558632	0.4045914710
2.4685597	0.4174582660
2.4694333	0.4183775783
2.4781163	0.4273850620
2.4825027	0.4320269525
2.4890113	0.4389646351
2.4913652	0.4415010810
2.4980915	0.4487762451
2.5026786	0.4538583457
2.5132244	0.4656058848
2.5227056	0.4764050841
2.5371711	0.4932365417
2.5519316	0.5110567808
2.5669897	0.5297054648
2.5720751	0.5361071825
2.582347	0.5493148565
2.5980053	0.5699157119
2.6032917	0.5770282149
2.6139657	0.5916448236
2.6193528	0.5991152525
2.6302285	0.6144567728
2.6357167	0.6223238111
2.65535	0.6511945128
2.6665819	0.6682232618
2.6722472	0.6769284606
2.686492	0.6993178129
2.7038012	0.7273308039
2.7096345	0.7369446754
2.721396	0.7567716241
2.7324884	0.7758632898
2.7443216	0.7966564298
2.7502825	0.8073363900
2.7622926	0.8291659951
2.780525	0.8633038998
2.7990117	0.8991493583
2.8052292	0.9114810228
2.8177457	0.9367501736
2.8240438	0.9496788979
2.845047	0.9938856959
2.8642104	1.0358035564
2.8771043	1.0648372173
2.8835852	1.0797170401
2.8966138	1.1100963354
2.916316	1.1574341059
2.9229236	1.1737114191
2.9361973	1.2069405317
2.9428623	1.2239543200
2.9562447	1.2587312460
2.961739	1.2732278109
2.97531	1.3097259998
2.982119	1.3283356428
2.9957817	1.3664383888
3.0026338	1.3858581781
3.016377	1.4255688190
3.0224411	1.4433933496
3.0363493	1.4850417376
3.043318	1.5063064098
3.0572865	1.5496807098
3.064283	1.5717810392
3.085314	1.6399521828
3.1058927	1.7090852261
3.120169	1.7585300207
3.1273108	1.7837051153
3.1415927	1.8350253105
3.1487358	1.8611607552
3.1630166	1.9144335985
3.170155	1.9415502548
3.1847324	1.9978411198
3.19191	2.0261356831
3.2062511	2.0836572647
3.2134123	2.1129157543
3.2277107	2.1723787785
3.2361999	2.2083899975
3.250648	2.2708199024
3.2578545	2.3025522232
3.2722318	2.3669760227
3.2803998	2.4043097496
3.2947946	2.4713025093
3.3019679	2.5052912235
3.3162649	2.5742332935
3.3260398	2.6223425865
3.340423	2.6945030689
3.347584	2.7311267853
3.370587	2.8516426086
3.3848014	2.9283695221
3.4059353	3.0458762646
3.4268298	3.1661000252
3.4474719	3.2888970375
3.4678478	3.4142856598
3.487947	3.5419707298
3.5077589	3.6720452309
3.514297	3.7158536911
3.527274	3.8042461872
3.5464847	3.9384918213
3.5528195	3.9836688042
3.571614	4.1203885078
3.583967	4.2125601768
3.59009	4.2589173317
3.6022284	4.3521318436
3.6201646	4.4932184219
3.6377733	4.6356921196
3.6550524	4.7793831825
3.660739	4.8275647163
3.6775777	4.9726996422
3.7008781	5.1801033020
3.7171626	5.3295593262
3.7366624	5.5136561394
3.7471373	5.6149053574
3.7625694	5.7670950890
3.7625694	5.7670950890
3.7740107	5.8823409081
3.778959	5.9328389168
3.8042076	6.1966080666
3.818179	6.3470783234
3.824471	6.4159731865
3.8333876	6.5146574974
3.8377974	6.5640134811
3.8508334	6.7118768692
3.859898	6.8164501190
3.8723578	6.9627113342
3.8845456	7.1084284782
3.8964663	7.2537069321
3.9042675	7.3502712250
3.9081254	7.3983993530
3.9195285	7.5424737930
3.926991	7.6382064819
3.930681	7.6859126091
3.9415884	7.8286051750
3.9487267	7.9232649803
3.9592378	8.0646142960
3.96269	8.1116008759
3.9732213	8.2563171387
3.9769495	8.3080978394
3.9844816	8.4137334824
3.9959724	8.5772199631
4.0116587	8.8050804138
4.0237036	8.9838790894
4.031868	9.1070375443
4.035991	9.1697702408
4.057022	9.4962911606
4.0699773	9.7027072906
4.0966587	10.1412925720
4.1150265	10.4539194107
4.129111	10.6998014450
4.153178	11.1326065063
4.183047	11.6927070618
4.198386	11.9906187057
4.213996	12.3012561798
4.2298756	12.6251230240
4.2514663	13.0784931183
4.279119	13.6820344925
4.3307104	14.8806161880
4.3543644	15.4636230469
4.372385	15.9226818085
4.3845286	16.2394809723
4.4091167	16.8999748230
4.4278116	17.4197559357
4.446713	17.9613189697
4.4594235	18.3348617554
4.465811	18.5254554749
4.498046	19.5179271698
4.50455	19.7244815826
4.5241675	20.3608932495
4.5648212	21.7463264465
4.5980253	22.9483261108
4.6180754	23.7067508698
4.638201	24.4938106537
4.665127	25.5889930725
4.6988764	27.0336265564
4.719146	27.9418220520
4.759651	29.8535976410
4.786577	31.2004241943
4.8267527	33.3313713074
4.8476133	34.4988212585
4.8675933	35.6583862305
4.900611	37.6683464050
4.939685	40.2082214355
4.965355	41.9793777466
4.9780655	42.8883209229
5.0218453	46.1914787292
5.0940676	52.2900505066
5.1456594	57.2158164978
5.162339	58.9227218628
5.186789	61.5346298218
5.2026973	63.3077049255
5.2183394	65.1109237671
5.242947	68.0740814209
5.2721863	71.8097457886
5.2911043	74.3605270386
5.3003917	75.6533966064
5.3141103	77.6141967773
5.327575	79.6005401611
5.343973	82.1054992676
5.356963	84.1601715088
5.361238	84.8504486084
5.3738966	86.9370422363
5.3929105	90.1946868896
5.401075	91.6412811279
5.420451	95.1948852539
5.4283023	96.6849517822
5.432188	97.4339294434
5.446737	100.3047714233
5.4505496	101.0755081177
5.458097	102.6235809326
5.4618316	103.4014205933
5.4692235	104.9630432129
5.476362	106.5010604858
5.483604	108.0916748047
5.487187	108.8899002075
5.494229	110.4823074341
5.5048795	112.9498977661
5.512072	114.6582412720
5.5157065	115.5344390869
5.5265565	118.2037963867
5.530267	119.1361694336
5.537766	121.0499038696
5.5484686	123.8540954590
5.556115	125.9118499756
5.559978	126.9689025879
5.5717263	130.2592773438
5.5796933	132.5573577881
5.5918484	136.1721801758
5.600869	138.9434356689
5.6050663	140.2597961426
5.6135464	142.9719085693
5.626484	147.2527770996
5.6308546	148.7395782471
5.639684	151.8082733154
5.6564426	157.8829803467
5.670149	163.1111755371
5.6747775	164.9326934814
5.687321	170.0180816650
5.6920285	171.9843902588
5.706329	178.1644592285
5.7270193	187.6933135986
5.7417727	194.9518280029
5.754694	201.6544036865
5.773748	212.1799774170
5.774948	212.8707122803
5.776087	213.5288696289
5.779559	215.5554656982
5.7863092	219.5774230957
5.790446	222.0982360840
5.7928777	223.6007232666
5.7998776	228.0123596191
5.816705	239.1770935059
5.8282084	247.2983856201
5.845771	260.5429382324
5.8576427	270.1323242188
5.8609343	272.8877258301
5.8791685	288.9880676270
5.891485	300.7321777344
5.8925786	301.8103637695
5.911585	321.5991516113
5.921982	333.3230895996
5.94157	357.3806762695
5.9569306	378.2987365723
5.9773064	409.3369140625
5.997948	445.3582458496
6.004886	458.6785583496
6.018843	487.6142578125
6.0399766	537.8110961914
6.0470715	556.6907958984
6.0613346	598.3397216797
6.0685005	621.3551025391
6.0828996	672.6312255859
6.1046553	765.8834228516
6.1119466	802.4563598633
6.1265836	886.2009277344
6.1339283	934.4475708008
6.1486645	1047.1330566406
6.1569943	1122.5192871094
6.1717086	1283.2651367188
6.1790857	1381.0166015625
6.1938715	1625.5473632812
6.2012796	1781.3697509766
6.2161226	2197.0202636719
6.2235556	2483.1208496094
6.2390957	3393.7429199219
6.246439	4090.9099121094
6.253564	5094.4038085938
6.2609696	6823.6640625000
6.2611313	6880.7758789062
6.26145	6983.8505859375
6.268371	10323.3457031250
6.26848	10378.7128906250
6.276101	21714.5605468750
